	slope	pval	qval
RP5-1065P14.3	0.1149472890545411	0.0067279157364275	0.08989352986846731
RP4-613A2.1	0.1177147262922183	0.0062426702843698	0.08625660748274264
LINC01737	0.0239584912542491	0.0068348115049839	0.09086013510932711
FAM89A	0.3079268449210381	0.0002486738372709	0.012953818820890242
SPRTN	0.1876321094478741	0.0022556788112466	0.04714472345466094
EGLN1	0.2794313379557877	0.0012111958393179	0.03262042588063286
TSNAX	0.2185082987884889	0.0004986507867227	0.019347792287679914
DISC1	0.3015734693404572	1.3891707505226729e-06	0.00045141434293174856
SIPA1L2	0.3834643100361429	4.000724907395759e-05	0.0045320606377310365
RP11-443B7.2	0.3754151047839131	0.000109416658578	0.008054042523494186
RP11-443B7.1	0.3723521405580272	0.0002334022262859	0.012503807124821055
ARID4B	0.1966591602858425	0.002519311267887	0.05030513560222645
GGPS1	0.0950405250404632	0.0063387070394372	0.08702632009907779
LYST	0.1388038037971152	0.0010140632802538	0.029306375116789542
ZBTB18	0.2365086653528881	0.0012771592142208	0.033780366193188915
EFCAB2	0.231933968303989	0.0064214568816931	0.08757436274928547
AHCTF1	0.1719761668572741	0.0004186716655904	0.01738640067789773
ZNF695	0.3688514428897455	9.794893858237507e-05	0.007598957746247293
RP11-488L18.10	0.2954913058778088	0.000615474141836	0.02180400022784615
OR2T12	-0.0573987324159737	0.0065445687087634	0.08869666448499205
XX-CR54.1	-0.184434692731673	0.0034196422477111	0.060533433718237474
TSSC1	-0.0888128350587091	0.0044764398236916	0.07048539219481643
ADI1	-0.1240518000331545	0.0039246220891137	0.06543539643119699
LINC00299	-0.4180412609063521	0.0053063406017026	0.07787203603777301
LINC01814	0.3051587528418439	0.0061501317094803	0.0855844991802061
KIDINS220	0.2154705806116276	4.224957665105563e-05	0.004687985545801685
MBOAT2	0.2911692703010922	5.371213421853602e-05	0.005543011023172625
EIF1P7	-0.2176122305116995	0.0035303891046686	0.06161477046101924
ADAM17	0.2379118157920942	0.0021576272241053	0.04601140055404552
NOL10	-0.1003178253951849	0.0016465246544622	0.039496057408943214
RP11-542H15.1	0.2827267448544177	0.0022124491944268	0.046598004020890385
SMC6	0.1484554299082649	0.002122018760948	0.04553824851959706
TTC32	0.251669763785771	0.0008624686491203	0.026554844953575792
WDR35	0.2204068598731489	0.0004091375812527	0.017208599486967527
PUM2	0.1247502195955298	0.0020230172404487	0.044335831870965646
SF3B6	0.2080211894999961	0.0046080870495069	0.07171171271570144
FAM228B	0.1498144383401827	0.0050730605293091	0.07596527731153911
ITSN2	0.116498578647063	0.0060052993736467	0.08419139789576802
PTRHD1	-0.1540498563975006	0.0007672402495405	0.024828203736167738
DNAJC27	0.1377575583909236	0.0050978746210764	0.07618482652992138
DNAJC27-AS1	0.2973165430250474	0.0029048778025936	0.05489456874325555
POMC	-0.2689185531479848	0.0039511919015516	0.06566315625251291
ASXL2	0.1498503225085976	0.0004788896713434	0.018876205731392703
TMEM214	-0.1404012678652849	0.0049230153133226	0.07459263169162014
OST4	-0.173672963726498	0.0026467668230836	0.05164127748598281
SLC5A6	-0.1110800862484976	0.0057142160295929	0.08163666941847289
ATRAID	-0.1189415059180926	0.0002005052037731	0.011485813309948663
MPV17	-0.1077501607492438	0.0002237140142255	0.012212995464598496
EIF2B4	-0.1055604062932047	0.0002221050551749	0.012173854590470021
ZNF513	-0.1015774432546849	0.0007896949376868	0.02528505925994005
PPM1G	-0.1297466972914898	2.567425830785736e-05	0.003518469199890706
PLB1	0.2856136202101484	0.0051916503133975	0.07697516944839661
AC097724.3	0.277386923403232	0.0013652248426119	0.03540634423176667
LCLAT1	0.1683570640566067	0.0021072274315139	0.045433948731707315
CAPN13	0.4795692479958042	0.0050780684817609	0.07601368647005513
GALNT14	0.4678213704222344	0.0003316797036424	0.015177752205570747
AC009305.1	0.1094526370015109	0.0019788802580066	0.04387937897851191
SPAST	0.2445900580574932	0.0012144978753588	0.0326425063659209
SLC30A6	0.1350932932759405	0.0043370492866776	0.06935213668960268
NLRC4	0.4908980208950168	0.0006868120569439	0.023128826308391397
YIPF4	0.225500953381637	0.000684220419118	0.023090579898420636
STRN	0.1117469026504079	0.0033032468920858	0.05947587543956068
CEBPZOS	0.1836003381260392	0.0006588618453153	0.022593332826289485
CEBPZ	0.1910994521034721	0.0015431317166646	0.03833074618967591
NDUFAF7	0.1841698224189124	0.0005922332435859	0.021282310329667275
QPCT	0.2713817752350314	0.0052553859859754	0.07747005843548294
AC010878.3	0.5221779717637981	0.0061280041100234	0.08536361326215806
CYP1B1-AS1	0.6672172091338145	0.0009676228510526	0.028476801447257973
RP11-314C9.1	0.7024102924015004	1.931458677547805e-05	0.0029574122759959236
AC009229.6	0.3714248127566278	0.0006050965146857	0.0215790068223303
RP11-314C9.2	0.340804397493238	0.003469214325069	0.060970828905327984
ATL2	0.1499225499578176	0.0016781437947739	0.0398318374105638
RP11-173C1.1	-0.1617705203356362	0.0066342646794403	0.08935921993145081
SLC8A1-AS1	0.401435103557465	0.000698354194804	0.0233749553664868
SLC8A1	0.3648646984831463	0.0004572495747315	0.01838714948525105
FTOP1	0.405564918662632	0.0020730613336369	0.04499999550576312
PPM1B	0.1617770336389248	0.0047101105492394	0.07275337255864328
SLC3A1	0.2674470138838518	0.0020907487492623	0.045244497366217565
SRBD1	0.2324233806599797	3.12918402073433e-07	0.00012941546519691554
MCFD2	0.1297394908243587	0.0040399373391489	0.0666202986972484
AC073283.4	0.333458800968008	0.0005044416781397	0.019493779967289272
EPCAM	0.6185013440862455	0.00021743706809	0.012098714563253204
FBXO11	0.1726104599204346	0.0032031935243564	0.058250746462912915
AC079807.4	0.3285205605744627	0.0013433876088475	0.034989607033493665
FOXN2	0.252222963422038	0.001424801297996	0.03638952725209582
PPP1R21	0.1570316712464618	0.0007742790869671	0.024967184829124585
RP11-443F4.1	0.3218597026244148	0.0031709016651161	0.05795308460060868
AC092839.4	0.0734924736368938	0.0036927980614302	0.06320934937494666
RTN4	0.157606939571243	0.0063329210331964	0.08701908508539086
EIF3FP3	-0.2282632167667146	0.0001565030243681	0.009911616132602455
PAPOLG	0.1202376741420862	0.0032248245367727	0.05852159853177795
COMMD1	-0.1377399403538201	0.0007932753283771	0.025355085905598738
B3GNT2	0.2087987325868188	0.0049428731618588	0.07470690245077398
UGP2	0.1175640907173847	0.0073862339275904	0.09512368072069241
LINC00309	0.1691809104131841	0.0043859575546691	0.0697631831541541
RP11-547M24.1	0.2816464973197138	0.0002324426418398	0.012503807124821055
AC008074.5	0.3328153771443767	0.0046104147632599	0.07172749009857066
LGALSL	0.4435111542277748	3.749623527840301e-05	0.004403019928451096
MEIS1	0.1717370335238216	0.006303856011354	0.08677259389103319
C1D	0.2064941623391616	0.0017525751201498	0.040817653992840396
RP11-474G23.3	0.2928587639846083	0.0016051993239355	0.0390867550407793
GMCL1	0.1550615734783935	0.0024323438104191	0.04929723895671091
ASPRV1	0.3399611561323207	0.0030080588481858	0.05606553384778395
TGFA	0.4488342782145826	3.410509151467539e-05	0.004137478124375909
ZNF638	0.1742105186738097	7.222175666895907e-05	0.006506155346653157
DYSF	0.3165157074797319	0.0014961321686906	0.03746644373998038
DUSP11	0.1124203629730812	0.0055456314414722	0.07998602685676362
RP11-711M9.2	0.1549217432913333	0.0005594708663153	0.02058128944331864
MOB1A	0.1345380494536578	0.002604935978929	0.05122790524556627
AC005041.11	0.0874512234379697	0.0042930027540955	0.06886970506952146
INO80B	-0.1918818518341269	9.643974989952113e-07	0.0003311219387745068
WBP1	-0.0865215600789981	0.0026936986640506	0.05209153293228847
MOGS	-0.1419432433895859	2.109547649872739e-05	0.0031317246177867716
AUP1	-0.1298965410610604	0.0001024076677359	0.007743267862933868
HTRA2	-0.0765166441634612	0.0044776403160101	0.07048539219481643
RN7SL113P	0.2220156221889545	0.0046740513843372	0.07236693510315838
RN7SL251P	0.1948159077889727	0.0033898427213048	0.060150413956383986
RPSAP22	0.5154841321259167	0.0049152417727487	0.07451621184612525
USP39	-0.0571076786921764	0.0038390808497838	0.06452681704168634
MRPL35	0.1172370666312088	0.0056734575975596	0.08124049435665134
CHMP3	0.1671638573903036	0.0050156451280461	0.07538192986161482
RNF103	0.1540356612806966	0.0017242386427353	0.04044375359121523
AC068279.3	0.1348696317441102	0.0016672515570527	0.039786117379833764
RGPD2	0.4287430949072782	0.005807786229441	0.0823742961386446
KRCC1	0.2962024292371706	0.0006167495475833	0.02182086280082146
RN7SL210P	0.0140818531371184	0.0071094637636981	0.09296283731444473
GPAT2	-0.6255820523480052	4.8569368851022626e-08	2.6252465191237892e-05
STARD7-AS1	-0.101912452343702	0.0075676473295532	0.09656979347610702
CIAO1	-0.0927592642738412	2.253666533297518e-05	0.0032555035604307438
MITD1	0.1081094004414079	0.0045069654217468	0.07078373311392443
CHST10	-0.2463915329554509	0.002779896134752	0.053380263731403865
PDCL3	-0.1451121715253188	0.0032507559826165	0.058821766855485576
TBC1D8	0.2701462866152955	0.001659595831557	0.03971970874018402
RNF149	0.2126208763841829	0.0019406008228896	0.04331205238069871
CREG2	0.30186749141851	0.0055811027827509	0.0803278573994034
LINC01127	0.5736624450001065	0.0004864743057443	0.01906504328728846
IL1R1	0.3764233813182518	0.0005673563123608	0.02074570719242196
FAM183DP	0.5214856226724964	0.0011129408528048	0.03102433701495669
IL18R1	0.6390805648006894	5.6925485087503e-06	0.0012718887312423385
SDR42E1P5	0.7996739782450382	3.105546069403514e-06	0.0008351624188220524
IL18RAP	0.4698295678060913	1.039164977051431e-05	0.001962979045923589
AC007278.2	0.4343028670011923	0.0011935544638147	0.03249801760028534
AC007278.3	0.5354251688174025	2.139379418406138e-05	0.0031480593317959
SLC9A4	0.3721355465783023	0.0017836884283327	0.041258255585053964
C2orf49	0.1215922503077956	0.0074978620150328	0.0961078382542077
NCK2	0.1042476308545546	0.0063304160931215	0.08700656479246953
EEF1A1P12	-0.227244474737637	0.0031616998269376	0.057862392541795996
LIMS1	0.1266414394894212	0.0008070403454999	0.02552349090569449
LINC00116	-0.2015081508194657	0.0001097634751883	0.008054042523494186
ACOXL-AS1	0.2483757206295793	0.0019599913090981	0.04360221904901527
RP11-181E10.3	0.358822658263761	0.0013138809995613	0.0344602172674873
ZC3H8	0.1084812069603399	0.0050647052860203	0.07587606777563673
ZC3H6	0.162553440643672	0.0001743568190952	0.010459876338511163
POLR1B	0.1236800905954588	0.0055810714122598	0.0803278573994034
NT5DC4	0.4365295810861351	9.294663754098296e-06	0.0018318205186416395
PAX8-AS1	-0.5097585539764727	0.0003552237577262	0.015760279040930608
PAX8	-0.4010734975001729	9.603630198954702e-05	0.007511194553314257
LINC01961	0.1361325714191318	0.0060358087809182	0.08453229167980666
RP11-395L14.18	0.2478943313060115	0.0054926998196489	0.07945348928306115
AC009404.2	-0.2184272532288687	0.0001597538134344	0.009992071281541682
EPB41L5	0.2179055318106783	3.3891555863832144e-06	0.000889522989287656
MTATP6P26	0.3815552399822216	0.0015567556219516	0.03847862104178343
MTND3P10	0.1919553290604397	0.0026115643289183	0.05130281390583225
MTND4LP14	0.1544261679177538	0.0043517996542678	0.06948623770862467
MTND5P28	0.2963877128042921	0.0070503003013505	0.09269990222816148
TMEM185B	0.2734409383406297	0.0046522575899086	0.0720703877265296
RALB	0.2799289191840454	0.0008482384867183	0.026304391483365268
INHBB	0.5409717922192397	0.0020334701354263	0.04444003267942056
CLASP1	0.1130154449017298	0.0040581265426263	0.06672006190170168
NIFK-AS1	0.1382454310493719	0.0013565280365372	0.03526456122411373
TSN	0.0959408495270328	0.0074595034200036	0.09577404764413691
BIN1	-0.2239918475028366	0.0017465779971738	0.04073010936425121
IWS1	0.0690141934485992	0.002737989646302	0.05270533525067658
MYO7B	0.2428762964110014	0.0063739176440703	0.08727487133812036
SMPD4	-0.1443877532486043	0.0016377389830299	0.039450270769989505
MZT2B	-0.2223814416116073	0.0009387101452459	0.027911799700034955
IMP4	-0.1096116122298399	0.0035701592642324	0.06191300335227929
PTPN18	-0.1052573338543011	0.0045613417246022	0.07124008131374693
AC093838.4	-0.1853533851181992	0.0063579445638276	0.08712171426417578
CCNT2	0.1775980004442786	0.0044767279010374	0.07048539219481643
UBXN4	0.1352956640850132	0.0065543277238602	0.08872659084883852
RP11-1193F23.1	0.2948357553919976	0.0060129881692292	0.08425591635897343
RP11-231E19.1	0.3308262342859456	0.0048312427479597	0.07389970682388138
AC016910.1	0.2518579993583389	1.622020516674716e-05	0.0026664468783907823
GTDC1	0.2328207968077729	0.0002103141385397	0.011848781683342934
ORC4	0.1389231190982209	0.0022607996497017	0.047197542820847115
EPC2	0.1632170297462604	0.0006647625666677	0.022710086382680274
MMADHC	0.2435785651011228	0.0010494926652744	0.0299341189042111
NMI	0.3040972535368328	0.0013018739006044	0.03421853634174068
TNFAIP6	0.4862817856288139	3.594417734784002e-05	0.004284420370684023
STAM2	0.2333443938809986	0.0011832809284326	0.03234735725838382
PRPF40A	0.1364642773336916	0.003770523207694	0.06382746366253748
ARL6IP6	0.2378538918596494	0.0003500920865291	0.015640120448278748
MARCH7	0.2415084157187218	0.0004963055000808	0.01928420630634237
RBMS1	0.227664892920175	0.0004033629411683	0.01705684716054209
TANK	0.2175473501927422	0.0001607084267717	0.010006032919218973
GCA	0.4625727554764438	0.0001664156542579	0.010183409516179508
KCNH7	0.6688257493605534	0.0004095309755538	0.017208599486967527
FIGN	-0.7371204826209284	2.830500832363831e-07	0.00011886361649262021
GALNT3	0.3924052748927415	2.758873414476251e-08	1.602259760032846e-05
AC009495.2	0.27652538163025	5.708029366104428e-06	0.0012718887312423385
TTC21B-AS1	0.1862228669880555	0.0034504042928177	0.06079077125956331
SCN9A	0.2920669830065502	0.0019124953003848	0.04298469876769332
ABCB11	0.3030972457162053	0.0041568711160035	0.06757948420633206
DHRS9	0.4610866933999088	0.0034123209439392	0.060424174484603056
AC007556.3	0.3344049192712636	0.003960407032049	0.06571627376705745
AC007969.5	-0.2469330795185491	0.0001624941554068	0.010069104349566432
HAT1	0.2408769602554851	0.0078067221148383	0.09817658919448341
MAP3K20	0.3119986178014631	3.777352749472923e-06	0.0009666894804580488
SP3	0.1975081916530864	0.0013965520872182	0.03601349624252054
LINC01305	0.7733102113374609	5.422448117059959e-09	3.5240748524587777e-06
CIR1	0.1472491140021696	0.0023664204827565	0.04848098581609819
SCRN3	0.2692531747306571	5.810632965835205e-05	0.00577803415065347
GPR155	0.1928283249077105	0.0015851478765886	0.038818430219419595
LNPK	0.1942150932329648	0.0029776159948685	0.05568825364572153
AC016739.2	-0.2512498084260574	0.0011292002153775	0.03130792186789664
AC079305.11	0.0470521841142058	0.0058074681988275	0.0823742961386446
NFE2L2	0.1278608915383954	0.0016760431506441	0.03982701892459603
TTN	0.2124697649501828	0.0025452415974256	0.05063769288872389
RP11-65L3.4	0.2458778771566236	0.0022156689437126	0.046629837692813515
RP11-65L3.2	0.3551664076286179	7.677619991754253e-05	0.006695473332106201
RP11-171I2.4	0.2418530390977026	0.00164275307561	0.03945641887467388
SESTD1	0.1224069391467862	0.0026129017004161	0.05131062216874666
CWC22	0.1772026641060452	0.00078023684449	0.02512093609358903
UBE2E3	-0.0866549134744444	0.0031514275542066	0.057810058144908166
SSFA2	0.2531722619620518	0.0002249765535463	0.01224518445782613
RP11-363K21.1	0.3782428259292346	0.0033182624413116	0.059549587792475295
CALCRL	0.3651287203039283	0.0002889029921663	0.01402918658282702
SLC40A1	0.3685114054098408	0.0021668487031594	0.04611326696383055
ASNSD1	0.2481134839355879	7.865387132883295e-05	0.006783368315298022
HIBCH	0.129112705598582	0.0032521412425252	0.05882733423192039
RN7SKP179	0.0443289676719043	0.0041722187753009	0.0677498366401922
MYO1B	0.3612606591388676	0.0004057497197463	0.017124052024494067
NABP1	0.3206149554852646	6.688219166949896e-05	0.006279846425706891
AC098872.3	0.1992463779796655	0.0015952856977054	0.03895343752475073
SDPR	0.2628973888194833	0.0049331146188175	0.07466276497656915
LINC01821	0.0289235415146796	0.0041827016698446	0.06783780438507321
STK17B	0.1506555720917513	0.0016105625793455	0.03918174346329302
HECW2	0.4876162876915985	0.0002891472801997	0.01402918658282702
C2orf66	0.2594029088347023	0.0041428947013199	0.06751310672670327
SF3B1	0.1360544326036315	0.0033373725039772	0.05967698648448192
COQ10B	0.1207922782782288	0.0025581928036952	0.050784313287028496
TYW5	0.2812340798187952	0.000757832988048	0.02462596338304549
KCTD18	0.1749533001213602	0.0012039198833846	0.032513915824943056
ORC2	0.1465652075125072	6.740527026566179e-05	0.006279846425706891
FAM126B	0.3821112721828368	3.9588280611451055e-05	0.0045025071148757
RPL17P10	0.1778250333436583	0.0040643495158071	0.06672006190170168
CFLAR	0.2817884012510225	0.0001405392943135	0.009298702350852844
CDK15	-0.2959823320738797	0.0020444622502557	0.04458334348030848
CYP20A1	-0.1084145273601734	0.0065757953461518	0.08885787612304927
GPR1	0.4177526973108552	1.8202838512363815e-05	0.002863773371950909
ADAM23	-0.3405244938409877	0.001379172354015	0.03568330670634449
AC010731.6	0.315886011028522	0.0054010518366992	0.07864876550255608
KLF7	0.1876902519962951	0.0035246934397154	0.06155472305212512
AC007879.3	-0.2352647522098983	0.0049115508391445	0.07451621184612525
AC007879.5	-0.2734934824597081	0.0017680635040575	0.04102087667382365
CREB1	0.157173069338701	1.9393933081890032e-05	0.0029574122759959236
IDH1	0.2793517282391339	0.0050734430150548	0.07596527731153911
KANSL1L	0.185555247127222	3.445460641555106e-05	0.004143052584664677
MREG	0.1619480248336674	0.0068467398259686	0.09092061815699179
TMEM169	0.3766491448481259	0.007662227819379	0.09710945847596432
RP11-566E18.1	0.2929545294999621	0.0074577354846546	0.09577404764413691
SMARCAL1	-0.0927617784108357	0.0069473646432836	0.09176639985631219
RPL37A	-0.1804274319408483	0.0022185269502264	0.04667199355173781
CXCR2	0.3778642337480918	0.0015383759817284	0.03831342226027227
CXCR1	0.2790051025123408	0.0070906041107547	0.09284933570897974
AAMP	-0.1483124631084218	3.78941143057632e-06	0.0009666894804580488
